"gcm","scenario","year","dist","q05","q17","q50","q83","q95","mean"
"MIROC-ES2L","ssp585",2155,"posterior",145.963026806287,201.004516432354,312.980782521641,477.633054861507,618.36871175507,339.358261629597
"ALL (uniform GCM prior)","ssp585",2155,"prior",-53.6257027599642,36.7372399844597,222.855671533638,477.874992087048,678.625919255696,256.785194644624
"ALL (uniform GCM prior)","ssp585",2155,"posterior",-47.7276727860982,34.6764333334805,208.6864471971,414.043522564477,582.642559429853,228.765283236245
"CESM2-WACCM","ssp126",2160,"prior",-38.3139056331027,-8.84458280563152,83.0134937167404,210.607532206287,304.044702010215,100.90427559161
"CESM2-WACCM","ssp126",2160,"posterior",-42.2851799641303,-15.7098621630365,45.6623470059701,158.039377861969,245.956760299417,67.6627637314889
"MRI-ESM2-0","ssp126",2160,"prior",-87.8404675244104,-68.7639064385033,-38.0479905070387,1.41663836913682,43.3725724410042,-32.9332674156656
"MRI-ESM2-0","ssp126",2160,"posterior",-82.2629835726012,-63.331181899626,-32.5790608006419,7.00995491517103,49.6117960726493,-27.5858872779253
"EC-Earth3-Veg","ssp126",2160,"prior",-17.912547126019,16.5504229294547,80.9034724219507,186.1618087828,268.939776499103,98.2873479169894
"EC-Earth3-Veg","ssp126",2160,"posterior",-6.27751604090286,26.9069814557969,102.3608418428,195.894410524834,266.754113587644,112.100425588447
"MIROC-ES2L","ssp126",2160,"prior",0.24864394793245,26.8612937229428,86.959010100038,182.109043343819,249.368171376798,101.716095165143
"MIROC-ES2L","ssp126",2160,"posterior",-2.48604774010602,20.8816663455797,56.4360510968853,114.322388371297,162.913402577391,66.5033881312483
"ALL (uniform GCM prior)","ssp126",2160,"prior",-66.3408553774502,-30.6692187102009,47.0305516900781,168.66750186093,257.335485452089,66.9936128145194
"ALL (uniform GCM prior)","ssp126",2160,"posterior",-61.4416234642316,-27.562168090217,40.2075109612823,136.751734885362,220.807850002121,54.6701725433152
"CESM2-WACCM","ssp534-over",2160,"prior",-38.3362896608202,-8.86861700877303,82.9767772604183,210.558110899704,303.985549519592,100.867313661241
"CESM2-WACCM","ssp534-over",2160,"posterior",-42.3098573499434,-15.7330491981816,45.6311008490566,157.99540131557,245.904338940949,67.6294539266444
"MRI-ESM2-0","ssp534-over",2160,"prior",-81.1411010633518,-62.0644300720034,-30.5727940436668,10.7851288218466,54.3665005414186,-24.8913662160845
"MRI-ESM2-0","ssp534-over",2160,"posterior",-75.6795293551854,-56.1494774925183,-24.7693331986399,16.8420639519356,60.9552063799976,-19.3637452426601
"EC-Earth3-Veg","ssp534-over",2160,"prior",-7.00788031329584,28.4019589750899,95.9816980756974,205.287432585065,290.699205866785,113.779191558768
"EC-Earth3-Veg","ssp534-over",2160,"posterior",4.73744562218526,38.585982059222,118.562445691364,215.117662353474,289.235201941282,128.002042486022
"MIROC-ES2L","ssp534-over",2160,"prior",22.6603970102348,50.303157982415,114.116574184635,213.658114763398,283.452970334698,129.188657149128
"MIROC-ES2L","ssp534-over",2160,"posterior",19.6647063928498,44.1464191383696,81.8921169708732,143.418435956036,194.105431585284,92.4072047472086
"ALL (uniform GCM prior)","ssp534-over",2160,"prior",-59.9125229922815,-23.920493239045,62.0327512634387,186.260084811644,275.366084840355,79.7359490382632
"ALL (uniform GCM prior)","ssp534-over",2160,"posterior",-55.3166545849968,-21.5415362895058,55.6785493392661,153.627387952559,236.591061719428,67.1687389793042
"CESM2-WACCM","ssp585",2160,"prior",-14.0206208554349,42.3652161428097,207.392716148245,449.245340055311,645.919223942374,245.999140556437
"CESM2-WACCM","ssp585",2160,"posterior",-22.5524828138307,22.6243155631754,144.618585562476,344.419249324067,519.30213028079,182.13740513437
"MRI-ESM2-0","ssp585",2160,"prior",-95.3764535490688,-55.6973580960746,63.547474039891,244.084033623936,391.428580993752,93.5769978339901
"MRI-ESM2-0","ssp585",2160,"posterior",-90.1834320845025,-46.7796638457241,86.6733301253292,262.701986824806,406.393138631871,109.738173687607
"EC-Earth3-Veg","ssp585",2160,"prior",70.8399623583079,132.205185291238,295.182916874846,556.007018396207,765.235432945819,341.656271548524
"EC-Earth3-Veg","ssp585",2160,"posterior",74.7820733353994,143.879097123745,321.023128510989,558.820202710501,748.840733949728,352.725744767064
"MIROC-ES2L","ssp585",2160,"prior",171.085066417933,241.441355664533,417.880378942699,665.013739082112,855.439632976987,451.837982477763
"MIROC-ES2L","ssp585",2160,"posterior",160.445227056784,219.322309604916,339.988231998469,516.861506905834,667.023459965833,367.983280535211
"ALL (uniform GCM prior)","ssp585",2160,"prior",-49.5336215759551,49.6492219949988,247.35178794535,518.54705110661,731.049467018062,283.26759810418
"ALL (uniform GCM prior)","ssp585",2160,"posterior",-43.6617305270162,47.6350940662747,231.522001368173,450.25825518347,630.944375349632,253.146151031066
"CESM2-WACCM","ssp126",2165,"prior",-37.8294034427115,-7.19840710535608,89.1988303917795,221.897571428512,320.431528255902,107.616269292838
"CESM2-WACCM","ssp126",2165,"posterior",-42.8856694211057,-14.4842129654095,49.7845491734655,167.049243412212,259.405112499867,72.8142237462544
"MRI-ESM2-0","ssp126",2165,"prior",-91.9294181607449,-71.7954391195454,-39.6049918626969,2.33429683455721,47.4168686215743,-33.9155379033213
"MRI-ESM2-0","ssp126",2165,"posterior",-86.0111112314239,-66.0597593625574,-33.6978778370629,8.62945249452582,53.7341077547514,-28.2888773839352
"EC-Earth3-Veg","ssp126",2165,"prior",-17.4641766369291,18.131688734036,84.9965881536179,194.978697031997,280.879461349267,103.390912335558
"EC-Earth3-Veg","ssp126",2165,"posterior",-6.00035333074436,28.7351330140579,107.770200975396,205.306043898331,279.213374521316,117.633417255273
"MIROC-ES2L","ssp126",2165,"prior",-0.826498506624744,26.196637061051,88.2997909588345,185.101638311071,253.188277446425,102.871591829352
"MIROC-ES2L","ssp126",2165,"posterior",-3.69334626665883,20.0510506226369,56.8563048644831,116.062883615391,165.314554942882,66.9481201780512
"ALL (uniform GCM prior)","ssp126",2165,"prior",-69.0791655572026,-31.4401760572643,49.1500117522087,175.42606585594,268.175354592149,69.9908088886068
"ALL (uniform GCM prior)","ssp126",2165,"posterior",-63.9646922516717,-28.2114468151347,41.7270097319698,142.726844787994,231.072345888978,57.2767209489116
"CESM2-WACCM","ssp534-over",2165,"prior",-37.8547945413578,-7.22761791372305,89.1620292987167,221.843511853426,320.366780437375,107.575026088901
"CESM2-WACCM","ssp534-over",2165,"posterior",-42.9065350906629,-14.5123727505093,49.7471440959323,167.00272955367,259.34557539373,72.7768830133821
"MRI-ESM2-0","ssp534-over",2165,"prior",-84.6363482130531,-64.6685208639902,-31.4602152133187,12.6038899621355,59.3494732701815,-25.2723822843159
"MRI-ESM2-0","ssp534-over",2165,"posterior",-78.9851446567127,-58.6771170974529,-25.4527025619851,19.3999874369913,65.765742225299,-19.4566377892273
"EC-Earth3-Veg","ssp534-over",2165,"prior",-5.51575434184664,31.1744453291297,101.371166580226,215.844781772277,304.805209746362,120.340514931319
"EC-Earth3-Veg","ssp534-over",2165,"posterior",6.00182955836937,41.6576556710348,125.072063897895,226.288784150113,302.718393473207,135.001562411638
"MIROC-ES2L","ssp534-over",2165,"prior",22.6212947774795,50.9443371025275,116.682005149037,218.094378931264,288.965610731699,131.861311601481
"MIROC-ES2L","ssp534-over",2165,"posterior",19.398266776275,44.707173166647,83.5743582238932,146.634864980268,198.104013826623,94.2831772490737
"ALL (uniform GCM prior)","ssp534-over",2165,"prior",-62.155560603848,-24.0221416457204,65.1807910711,193.982844339791,286.975002769956,83.6261175843465
"ALL (uniform GCM prior)","ssp534-over",2165,"posterior",-57.2245805556292,-21.4481852996119,58.3036180714091,160.269915182597,248.034706784022,70.651246221218
"CESM2-WACCM","ssp585",2165,"prior",-3.26176276747031,57.953293558468,233.908281881506,490.498358375187,700.653973408613,274.322693120139
"CESM2-WACCM","ssp585",2165,"posterior",-12.7656463211361,36.4638534203583,166.454176514719,378.710991862036,566.762301358597,206.553857634886
"MRI-ESM2-0","ssp585",2165,"prior",-94.9161672379035,-51.9872391072597,76.8004917494662,271.518304706602,429.639644717563,109.199356018144
"MRI-ESM2-0","ssp585",2165,"posterior",-89.883111277598,-43.2149288690408,101.175450851267,291.075341608613,445.563614325969,126.157060931783
"EC-Earth3-Veg","ssp585",2165,"prior",84.7514590334133,151.046667674505,323.09527107906,601.65544610365,822.647171124343,372.609729292071
"EC-Earth3-Veg","ssp585",2165,"posterior",87.4294000370552,161.224237738931,347.292279749171,602.518112474843,803.938328933103,382.639277908921
"MIROC-ES2L","ssp585",2165,"prior",186.193461706864,262.81269844691,448.95947311325,709.505695249718,909.234994357934,484.589596417296
"MIROC-ES2L","ssp585",2165,"posterior",174.862347958036,237.944673815618,367.270016786542,556.071222972216,713.903475113281,396.743163173107
"ALL (uniform GCM prior)","ssp585",2165,"prior",-45.3759610606961,63.1529735811313,272.668131861089,559.457434674192,783.146789625697,310.180343711913
"ALL (uniform GCM prior)","ssp585",2165,"posterior",-38.6650310921166,60.8551047232748,254.703525124401,486.723420431225,679.925917146394,278.023339912179
"CESM2-WACCM","ssp126",2170,"prior",-37.8279363871095,-5.813526375004,94.9139012981345,233.489717394967,336.128678025992,113.915732918911
"CESM2-WACCM","ssp126",2170,"posterior",-43.154981115492,-13.3787075297082,53.690855211268,176.070260471783,272.394988438569,77.5819434416212
"MRI-ESM2-0","ssp126",2170,"prior",-96.1475512410168,-75.2053524172505,-41.3065591264027,3.40367294122117,51.203053436244,-35.1428631148201
"MRI-ESM2-0","ssp126",2170,"posterior",-90.3048753512557,-69.3034252169261,-35.0913904993708,10.025664280153,57.5462250520005,-29.2332439061398
"EC-Earth3-Veg","ssp126",2170,"prior",-17.5114725914294,19.3224858474641,88.4819309850284,203.394659924024,291.908309201808,107.907699827385
"EC-Earth3-Veg","ssp126",2170,"posterior",-6.01570330729211,29.9095799416349,112.06060049696,213.984094341204,290.912918278679,122.573434342715
"MIROC-ES2L","ssp126",2170,"prior",-2.56462340741793,25.40323788539,89.2261204170712,188.150093104756,257.45456674805,103.934540647959
"MIROC-ES2L","ssp126",2170,"posterior",-5.25319282557121,19.1140716182672,56.9354961758831,117.316176676191,168.117272419295,67.1929741158047
"ALL (uniform GCM prior)","ssp126",2170,"prior",-72.1700417519666,-32.4006699512879,51.1901539543536,181.588180083577,278.313588433356,72.6537775698582
"ALL (uniform GCM prior)","ssp126",2170,"posterior",-66.7864875891273,-29.0758443186954,42.9680830564275,148.067088537948,240.728513987864,59.528776998501
"CESM2-WACCM","ssp534-over",2170,"prior",-37.8531277417026,-5.84619905716163,94.8727349279715,233.430194034387,336.061462155277,113.87056447379
"CESM2-WACCM","ssp534-over",2170,"posterior",-43.1815650674052,-13.4074403128339,53.6538045053912,176.019441929587,272.331544958447,77.5409291894666
"MRI-ESM2-0","ssp534-over",2170,"prior",-88.3362652602659,-67.5303738784532,-32.4176104017783,14.2614665793566,64.0404817568587,-25.9086119332446
"MRI-ESM2-0","ssp534-over",2170,"posterior",-82.559764798832,-61.2182695740906,-26.2106468515289,21.3590321586495,70.5629717216025,-19.8005713700484
"EC-Earth3-Veg","ssp534-over",2170,"prior",-4.56027738908176,33.3138624410683,106.228832874816,225.696567928535,318.198821072582,126.22370256498
"EC-Earth3-Veg","ssp534-over",2170,"posterior",7.0553111730631,44.2941231518466,130.737472188692,236.530502100832,316.668806665912,141.318891989319
"MIROC-ES2L","ssp534-over",2170,"prior",22.3925016414777,51.426769438801,119.396954162566,222.825212699793,295.21782488044,134.503077780912
"MIROC-ES2L","ssp534-over",2170,"posterior",18.966568971207,45.1707350422755,85.1152657902672,149.775177241868,202.575100865443,96.0174765474247
"ALL (uniform GCM prior)","ssp534-over",2170,"prior",-64.7556652707895,-24.5771522100229,67.9715929554034,201.325503124707,297.963605861407,87.1721832216094
"ALL (uniform GCM prior)","ssp534-over",2170,"posterior",-59.6497310882648,-21.6219698612441,60.594197321175,166.691753352188,258.701192366566,73.7691815890414
"CESM2-WACCM","ssp585",2170,"prior",6.48518091221008,72.8294278482397,258.392017287442,531.122868869262,753.022030706645,301.131095926868
"CESM2-WACCM","ssp585",2170,"posterior",-4.7021499103118,49.3910223029493,186.717144387983,411.858168490695,612.481166186859,229.523931659481
"MRI-ESM2-0","ssp585",2170,"prior",-94.9976660472104,-49.1502734433163,88.9902917405602,297.716754800059,466.149040736001,123.919023990038
"MRI-ESM2-0","ssp585",2170,"posterior",-90.3793197939532,-40.1150681722278,114.835784327967,318.768670887934,483.280947646285,141.700416260277
"EC-Earth3-Veg","ssp585",2170,"prior",96.4448880196566,168.13793907125,350.133515277268,645.855991234287,880.158270678981,402.194859151354
"EC-Earth3-Veg","ssp585",2170,"posterior",98.1151517369326,176.085277581249,374.542127918532,645.213435941876,858.61651618231,411.298631212582
"MIROC-ES2L","ssp585",2170,"prior",200.571315861692,282.392411743171,478.354772729294,754.0049021193,962.845190611446,516.467072520372
"MIROC-ES2L","ssp585",2170,"posterior",188.591847281395,255.651451721014,393.699417729817,593.918448194846,761.128706921186,424.550701431856
"ALL (uniform GCM prior)","ssp585",2170,"prior",-42.0186822385788,76.0636635711967,296.789343200953,599.056848856054,835.161940077363,335.928012897159
"ALL (uniform GCM prior)","ssp585",2170,"posterior",-34.6937862771341,73.4057152388993,277.021711807613,522.677522667699,726.714188028956,301.768420141051
"CESM2-WACCM","ssp126",2175,"prior",-38.5518797192051,-4.90603857192596,100.038595672161,243.760017161946,351.592802922494,119.740365703949
"CESM2-WACCM","ssp126",2175,"posterior",-44.2589929012435,-13.1396884760576,57.333022669404,184.431403774523,284.786092002043,81.7964861804972
"MRI-ESM2-0","ssp126",2175,"prior",-100.778293766182,-78.9747380772065,-43.3882032992532,3.73658880199977,54.6881440970316,-36.8406082248443
"MRI-ESM2-0","ssp126",2175,"posterior",-94.9263959789254,-72.9673044539348,-37.0664738362236,10.7239408534437,61.8492165478646,-30.6851993685952
"EC-Earth3-Veg","ssp126",2175,"prior",-17.9369934070035,20.149815641658,92.0234077726403,211.950273645407,304.951981432346,112.505167415432
"EC-Earth3-Veg","ssp126",2175,"posterior",-6.08993106933808,31.0222866699658,116.501312190804,222.775015585182,303.616500322372,127.569233465991
"MIROC-ES2L","ssp126",2175,"prior",-3.82060457800793,25.4255956584807,90.8026056888425,191.385286680449,261.920690210679,105.609358236396
"MIROC-ES2L","ssp126",2175,"posterior",-6.09829329573421,18.9453960251082,57.879495244724,119.452125750969,171.288099583425,68.1358702329197
"ALL (uniform GCM prior)","ssp126",2175,"prior",-75.6994740876963,-33.8326996226204,53.0785674895382,187.768349578529,289.093520813287,75.2535707827327
"ALL (uniform GCM prior)","ssp126",2175,"posterior",-70.255076637106,-30.401875449279,44.2421982661973,153.499767334598,250.85291473288,61.7040976277037
"CESM2-WACCM","ssp534-over",2175,"prior",-38.5810774911996,-4.93799643408942,99.9884473873924,243.695782567333,351.516348365089,119.690604369805
"CESM2-WACCM","ssp534-over",2175,"posterior",-44.2934752167203,-13.1697350316353,57.2885478087707,184.378071203138,284.719177919851,81.7511180347914
"MRI-ESM2-0","ssp534-over",2175,"prior",-92.5191537859343,-70.6732539818892,-34.0992642781523,15.6298630193574,68.0786900426644,-27.0070219854043
"MRI-ESM2-0","ssp534-over",2175,"posterior",-86.5204707888766,-64.4264973163422,-27.5899539896228,22.666688362457,75.8328664721003,-20.6452568896246
"EC-Earth3-Veg","ssp534-over",2175,"prior",-3.77191196489149,35.4683622661508,111.29475237401,235.857147593073,332.353139167767,132.347814767692
"EC-Earth3-Veg","ssp534-over",2175,"posterior",8.13575376362115,46.593120020988,136.657164093317,247.207345122223,330.981887394624,147.847331029963
"MIROC-ES2L","ssp534-over",2175,"prior",22.3941140213627,52.6148013420343,122.547564520734,228.053353064951,301.427663448271,137.584723338308
"MIROC-ES2L","ssp534-over",2175,"posterior",19.0412000656829,46.1053131170058,87.277605175908,153.223843419169,208.010460317897,98.2885866488911
"ALL (uniform GCM prior)","ssp534-over",2175,"prior",-67.7821117834601,-25.4105296225705,70.8373715840574,208.537557186969,309.531665807848,90.6540301225998
"ALL (uniform GCM prior)","ssp534-over",2175,"posterior",-62.5632841916252,-22.4069605451752,63.1328971297785,172.936217307167,269.653566820387,76.8104447060057
"CESM2-WACCM","ssp585",2175,"prior",17.0279613776839,88.5438406571745,284.302774321367,572.331467518673,805.671367106276,329.218381048721
"CESM2-WACCM","ssp585",2175,"posterior",5.39818595794574,62.980689612294,209.174925612837,446.846999137603,659.571197168944,253.706905216787
"MRI-ESM2-0","ssp585",2175,"prior",-94.8885143947371,-46.1470082441985,102.559012639681,324.860300859104,503.652672442966,139.041993734996
"MRI-ESM2-0","ssp585",2175,"posterior",-90.1931258433008,-37.2591511570107,129.081145717019,347.119311488691,522.614105930531,157.536932524997
"EC-Earth3-Veg","ssp585",2175,"prior",108.425756618992,185.835687091028,377.640012624251,688.92479927446,936.574127315181,432.447626475887
"EC-Earth3-Veg","ssp585",2175,"posterior",110.003324290374,192.891220484862,401.02172663636,687.895149000549,914.448528787331,440.381977200901
"MIROC-ES2L","ssp585",2175,"prior",215.252945111678,302.53783923565,508.994019998126,798.896361901367,1020.88950857724,549.272438921712
"MIROC-ES2L","ssp585",2175,"posterior",202.924720604206,274.374988521758,421.827938975208,632.896530419706,808.970505015075,453.468625223056
"ALL (uniform GCM prior)","ssp585",2175,"prior",-38.0911089573889,89.4191128983613,321.640739532219,639.859629556133,888.009772403895,362.495110045326
"ALL (uniform GCM prior)","ssp585",2175,"posterior",-29.7183855415373,86.4386799520511,300.000597763351,559.731024076653,774.509356015222,326.273610041438
"CESM2-WACCM","ssp126",2180,"prior",-38.8848783328687,-3.70520475750813,105.005853252325,255.653443689475,367.871086848054,125.932877820421
"CESM2-WACCM","ssp126",2180,"posterior",-45.0645138988892,-12.618024876817,61.2622553498741,192.953475487812,298.128154133914,86.3262138841973
"MRI-ESM2-0","ssp126",2180,"prior",-105.375292732884,-82.9040635133277,-45.4884333724601,4.23836698230289,57.6835653699629,-38.464506210674
"MRI-ESM2-0","ssp126",2180,"posterior",-99.2171462754691,-76.4750278069535,-38.9280382034623,11.5373479034259,66.147713790913,-32.0638569832081
"EC-Earth3-Veg","ssp126",2180,"prior",-17.8004475440196,21.4764415284057,96.1261645984676,221.114806913429,317.787162689168,117.682254225765
"EC-Earth3-Veg","ssp126",2180,"posterior",-5.77785941958884,32.7715364122631,121.485060069952,233.043682627572,316.406106652438,133.16720611608
"MIROC-ES2L","ssp126",2180,"prior",-4.8420881499358,25.2345134024723,92.0324236982,194.144158496229,265.630986220955,107.050366404015
"MIROC-ES2L","ssp126",2180,"posterior",-7.30653228324281,18.4757798798846,58.5822227710796,121.399689242352,174.138682676035,68.9538459131565
"ALL (uniform GCM prior)","ssp126",2180,"prior",-79.166584764933,-35.1992445533918,55.1433904073538,194.467257658639,300.283782155587,78.0502480598819
"ALL (uniform GCM prior)","ssp126",2180,"posterior",-73.6558030501373,-31.7017938495876,45.7990952628656,159.247371750105,261.459191581336,64.0958522325574
"CESM2-WACCM","ssp534-over",2180,"prior",-38.9191023922013,-3.74429726795333,104.954299177733,255.584131194269,367.790344287338,125.87825486395
"CESM2-WACCM","ssp534-over",2180,"posterior",-45.0951593689878,-12.6502244491725,61.2137890271091,192.890777839002,298.05510557735,86.2762212601048
"MRI-ESM2-0","ssp534-over",2180,"prior",-96.5653131581368,-73.8123068926994,-35.7296976282255,16.7267220854054,71.9747968823661,-28.0274804015123
"MRI-ESM2-0","ssp534-over",2180,"posterior",-90.5553364144947,-67.4335962582778,-28.789989694039,24.3538146809683,80.2448174323843,-21.4129199679893
"EC-Earth3-Veg","ssp534-over",2180,"prior",-2.16668595188102,38.1122536518278,117.110930042764,247.513089548479,347.621117521831,139.121345149935
"EC-Earth3-Veg","ssp534-over",2180,"posterior",9.49670317070827,49.6019290248541,143.276810711251,259.249602640538,346.006175179875,155.04634241205
"MIROC-ES2L","ssp534-over",2180,"prior",22.4258787757376,53.6427573063246,125.283786106989,232.536584302078,306.759176995591,140.374396751182
"MIROC-ES2L","ssp534-over",2180,"posterior",18.8720635567028,46.888977974218,89.3123984960541,156.515942273258,212.267160930316,100.379439512583
"ALL (uniform GCM prior)","ssp534-over",2180,"prior",-70.8027471995625,-26.1508743872303,73.8987913661516,216.386630769573,321.470594175671,94.3366290908897
"ALL (uniform GCM prior)","ssp534-over",2180,"posterior",-65.3304956713306,-23.134767336522,65.7240185797421,179.915511906616,281.334138177838,80.0722708041877
"CESM2-WACCM","ssp585",2180,"prior",28.5541108803359,104.336583221069,311.053643421201,614.720689453226,861.362628643764,358.189595629375
"CESM2-WACCM","ssp585",2180,"posterior",15.4149164995823,76.7257180796332,232.016360233892,481.473024626281,706.810046760752,278.692130935707
"MRI-ESM2-0","ssp585",2180,"prior",-95.0353165021855,-43.0561824261855,116.073803603753,352.195935447156,542.726037679539,154.49644149723
"MRI-ESM2-0","ssp585",2180,"posterior",-89.9252155668363,-33.1346762927522,142.780419984772,375.65500648112,562.605383470985,173.68977605639
"EC-Earth3-Veg","ssp585",2180,"prior",120.986473834956,203.226822796939,406.740423345911,733.760118136915,993.147371976724,463.661061803951
"EC-Earth3-Veg","ssp585",2180,"posterior",120.667486254291,210.463281236055,428.288876568273,731.081768531942,972.017784695671,470.388730908065
"MIROC-ES2L","ssp585",2180,"prior",230.632228701419,323.63383139905,540.692996886344,843.592004376911,1075.10599470056,582.309882661543
"MIROC-ES2L","ssp585",2180,"posterior",218.340437352385,293.36440852095,449.637118310042,672.889853819364,857.048673892525,482.687927874463
"ALL (uniform GCM prior)","ssp585",2180,"prior",-33.5070392803107,103.340612876145,347.485834345253,680.692925811067,941.626004960367,389.664245398026
"ALL (uniform GCM prior)","ssp585",2180,"posterior",-24.4670589061437,99.9772471043735,323.343396668239,597.057966826512,823.397769296192,351.364641443659
"CESM2-WACCM","ssp126",2185,"prior",-38.7988749411752,-2.35599153862007,110.08460554575,266.17869335935,382.382862771465,132.020212262637
"CESM2-WACCM","ssp126",2185,"posterior",-45.4533390840806,-11.853603604416,64.8177891936208,201.220923790702,310.249404179934,90.9706089228517
"MRI-ESM2-0","ssp126",2185,"prior",-109.610177678901,-86.0854333535346,-47.1090305222304,5.40511414076988,61.7731309675507,-39.566681337192
"MRI-ESM2-0","ssp126",2185,"posterior",-103.344309254256,-79.5105993602997,-40.2839991963786,12.810165804747,70.0758904607335,-32.8899346974826
"EC-Earth3-Veg","ssp126",2185,"prior",-17.621135482675,22.7885587125725,100.041575827267,229.92594644648,330.089055376388,122.394433632943
"EC-Earth3-Veg","ssp126",2185,"posterior",-6.09755643841172,34.3328139889899,125.963397458985,242.141111935409,328.679343020966,138.31249712306
"MIROC-ES2L","ssp126",2185,"prior",-5.73578374293994,25.0033382690118,93.2901673048013,197.30545819257,269.253655778657,108.390718996698
"MIROC-ES2L","ssp126",2185,"posterior",-8.45151694486932,17.9506456248601,59.3385517813273,123.09622386593,177.131157757252,69.6451573599983
"ALL (uniform GCM prior)","ssp126",2185,"prior",-82.2622747093017,-36.0949767994352,57.2812749506253,200.474639792639,311.3375772777,80.809670888771
"ALL (uniform GCM prior)","ssp126",2185,"posterior",-76.5494452856606,-32.2391668421013,47.4520706391209,165.031565150529,271.680160930203,66.5095821771072
"CESM2-WACCM","ssp534-over",2185,"prior",-38.8405957766162,-2.40329631031518,110.032066294761,266.103297770907,382.296075823799,131.960837697686
"CESM2-WACCM","ssp534-over",2185,"posterior",-45.4888513909458,-11.8910966444296,64.7684825035717,201.152336710871,310.171492612644,90.9161048124275
"MRI-ESM2-0","ssp534-over",2185,"prior",-100.175834340541,-76.5958269918403,-36.7988651172684,18.5351062773642,76.8149584894365,-28.5232411431364
"MRI-ESM2-0","ssp534-over",2185,"posterior",-94.1730827771793,-70.1479548953523,-29.6845817708522,26.4588798024918,85.3197370829565,-21.6249167833406
"EC-Earth3-Veg","ssp534-over",2185,"prior",-1.10704559990661,40.6762901768361,122.347512369517,257.919975814742,361.914412078315,145.397407300056
"EC-Earth3-Veg","ssp534-over",2185,"posterior",10.7543388137581,52.5641086341956,149.145640009848,270.271990144013,360.138032957943,161.759737100083
"MIROC-ES2L","ssp534-over",2185,"prior",22.1853035719963,54.5084409818354,127.811377155636,237.172561663674,312.465092577988,143.097882088149
"MIROC-ES2L","ssp534-over",2185,"posterior",18.6408004225348,47.4597651827916,91.1163784238081,159.693013144696,216.223360254885,102.376746529997
"ALL (uniform GCM prior)","ssp534-over",2185,"prior",-73.3773252563056,-26.3801054102709,76.9848999062383,223.962605176378,331.729120837474,97.9832214856875
"ALL (uniform GCM prior)","ssp534-over",2185,"posterior",-67.6319283081859,-23.2748300177144,68.2109055344258,186.526833797781,292.49996270612,83.3569179147925
"CESM2-WACCM","ssp585",2185,"prior",40.7215995873929,120.979611252286,338.076584300898,658.162093289327,915.950392209711,387.73031166141
"CESM2-WACCM","ssp585",2185,"posterior",26.5206521360806,92.0240784754875,255.631273918969,517.659710369068,755.563424813735,304.459666698155
"MRI-ESM2-0","ssp585",2185,"prior",-94.0108160368335,-38.9170460938144,131.042783556278,380.565371822766,583.563088954782,171.085136606683
"MRI-ESM2-0","ssp585",2185,"posterior",-89.146423670341,-28.4644823980467,158.036218781707,405.200625382438,604.175111012646,191.004014420761
"EC-Earth3-Veg","ssp585",2185,"prior",133.562856935823,221.325812864662,436.053183159254,778.187090120085,1051.74150635401,495.069363689784
"EC-Earth3-Veg","ssp585",2185,"posterior",131.92747043126,226.746214049439,455.621349966793,773.879547035767,1027.36882715719,500.53503297837
"MIROC-ES2L","ssp585",2185,"prior",247.339022784118,345.262331645375,572.956217250235,889.572668984057,1132.51629943357,615.665329657173
"MIROC-ES2L","ssp585",2185,"posterior",233.043108504574,313.551607386171,477.829030635955,712.534402474922,906.42100245215,512.235115794181
"ALL (uniform GCM prior)","ssp585",2185,"prior",-28.3003736148141,118.088947335745,373.776064624161,721.729576820003,994.494044872345,417.387535403764
"ALL (uniform GCM prior)","ssp585",2185,"posterior",-18.6216326508263,113.977820104477,347.475047178941,634.375646912582,872.298478333308,377.05845747287
"CESM2-WACCM","ssp126",2190,"prior",-39.2913602734199,-1.41820879599795,115.036853299988,277.626182285341,398.091512715129,138.179661446653
"CESM2-WACCM","ssp126",2190,"posterior",-46.4295848406537,-11.3573249001328,68.6517684577055,209.919510839132,323.481079194053,95.4726000294252
"MRI-ESM2-0","ssp126",2190,"prior",-114.198661124905,-89.6196584035497,-49.3955183264366,5.78996914830236,65.1267424884773,-41.1793628070221
"MRI-ESM2-0","ssp126",2190,"posterior",-107.990121998263,-83.1425023424083,-42.3528625226168,13.8793624698854,73.5375733650867,-34.272230366254
"EC-Earth3-Veg","ssp126",2190,"prior",-17.1954695340137,24.5864270998489,104.693994652646,240.134458811158,344.031769356284,128.110817257089
"EC-Earth3-Veg","ssp126",2190,"posterior",-5.43184855718701,36.3302331793275,131.41716842488,252.852691106025,342.012976200561,144.476957088982
"MIROC-ES2L","ssp126",2190,"prior",-6.51441336019273,25.1405363283928,94.7128179164596,199.514251534422,272.652402732821,109.796569190287
"MIROC-ES2L","ssp126",2190,"posterior",-9.27004160923877,17.9517445911263,60.2082595626038,125.333411729868,179.717917585729,70.6087279023802
"ALL (uniform GCM prior)","ssp126",2190,"prior",-85.62570624943,-37.4024652273546,59.5376937045962,207.204517313918,322.037781215558,83.7269212717519
"ALL (uniform GCM prior)","ssp126",2190,"posterior",-79.6898993222122,-33.4876003563488,49.1240749485465,171.132478020907,282.954539656678,69.0715136636334
"CESM2-WACCM","ssp534-over",2190,"prior",-39.3329661487411,-1.45957572496857,114.97558835075,277.549151999302,397.997482951555,138.114905865965
